run_id,source_center,model,method,seed,case_id,video_id,lesion_id,shape,hard_flat,morphology_group,cluster_id,n_frames,dice_mean
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case2_5,case2,case2_5,Is,False,non_flat,case2_5:case2,171,0.962386
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case2_6,case2,case2_6,Is,False,non_flat,case2_6:case2,99,0.978619
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case2_7,case2,case2_7,Is,False,non_flat,case2_7:case2,150,0.986844
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case2_8,case2,case2_8,Is,False,non_flat,case2_8:case2,181,0.950704
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case2_9,case2,case2_9,Is,False,non_flat,case2_9:case2,112,0.980507
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case30,case30,case30,IIa,True,hard_flat_IIa,case30:case30,224,0.887385
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case31,case31,case31,Ip,False,non_flat,case31:case31,183,0.894095
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case32_1,case32,case32_1,Ip,False,non_flat,case32_1:case32,210,0.952625
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case32_2,case32,case32_2,Ip,False,non_flat,case32_2:case32,100,0.938843
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case32_3,case32,case32_3,Ip,False,non_flat,case32_3:case32,165,0.783996
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case32_4,case32,case32_4,Ip,False,non_flat,case32_4:case32,185,0.780063
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case32_5,case32,case32_5,Ip,False,non_flat,case32_5:case32,150,0.943863
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case32_6,case32,case32_6,Ip,False,non_flat,case32_6:case32,171,0.974036
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case33_1,case33,case33_1,Is,False,non_flat,case33_1:case33,207,0.780957
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case33_2,case33,case33_2,Is,False,non_flat,case33_2:case33,186,0.628942
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case33_3,case33,case33_3,Is,False,non_flat,case33_3:case33,201,0.765726
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case34_1,case34,case34_1,Is,False,non_flat,case34_1:case34,121,0.768678
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case34_2,case34,case34_2,Is,False,non_flat,case34_2:case34,124,0.819491
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case35_1,case35,case35_1,Ip,False,non_flat,case35_1:case35,185,0.725261
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case35_2,case35,case35_2,Ip,False,non_flat,case35_2:case35,90,0.822189
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case35_3,case35,case35_3,Ip,False,non_flat,case35_3:case35,193,0.76893
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case35_4,case35,case35_4,Ip,False,non_flat,case35_4:case35,223,0.746858
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case35_5,case35,case35_5,Ip,False,non_flat,case35_5:case35,150,0.080213
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case35_6,case35,case35_6,Ip,False,non_flat,case35_6:case35,131,0.337207
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case35_7,case35,case35_7,Ip,False,non_flat,case35_7:case35,124,0.655639
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case35_8,case35,case35_8,Ip,False,non_flat,case35_8:case35,116,0.341801
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case36_1,case36,case36_1,IIa,True,hard_flat_IIa,case36_1:case36,334,0.542943
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case36_2,case36,case36_2,IIa,True,hard_flat_IIa,case36_2:case36,150,0.638538
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case36_3,case36,case36_3,IIa,True,hard_flat_IIa,case36_3:case36,203,0.797413
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case36_4,case36,case36_4,IIa,True,hard_flat_IIa,case36_4:case36,128,0.067831
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case37_1,case37,case37_1,Is,False,non_flat,case37_1:case37,187,0.900922
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case37_2,case37,case37_2,Is,False,non_flat,case37_2:case37,159,0.788257
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case37_3,case37,case37_3,Is,False,non_flat,case37_3:case37,102,0.940998
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case38_1,case38,case38_1,Is,False,non_flat,case38_1:case38,255,0.893925
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case38_2,case38,case38_2,Is,False,non_flat,case38_2:case38,254,0.643695
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case39_1,case39,case39_1,IIa,True,hard_flat_IIa,case39_1:case39,294,0.826713
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case39_2,case39,case39_2,IIa,True,hard_flat_IIa,case39_2:case39,270,0.885449
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case39_3,case39,case39_3,IIa,True,hard_flat_IIa,case39_3:case39,149,0.95021
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case3_1,case3,case3_1,IIa,True,hard_flat_IIa,case3_1:case3,198,0.8007
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case3_2,case3,case3_2,IIa,True,hard_flat_IIa,case3_2:case3,94,0.669066
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case4,case4,case4,Is,False,non_flat,case4:case4,80,0.913529
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case40,case40,case40,IIa,True,hard_flat_IIa,case40:case40,159,0.785608
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case41,case41,case41,IIa,True,hard_flat_IIa,case41:case41,108,0.666774
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case42,case42,case42,Is,False,non_flat,case42:case42,268,0.813492
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case43,case43,case43,Isp,False,non_flat,case43:case43,260,0.808372
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case44_1,case44,case44_1,IIa,True,hard_flat_IIa,case44_1:case44,150,0.783659
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case44_2,case44,case44_2,IIa,True,hard_flat_IIa,case44_2:case44,150,0.737496
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case44_3,case44,case44_3,IIa,True,hard_flat_IIa,case44_3:case44,217,0.679274
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case44_4,case44,case44_4,IIa,True,hard_flat_IIa,case44_4:case44,228,0.846507
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case45_1,case45,case45_1,Is,False,non_flat,case45_1:case45,118,0.52532
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case45_2,case45,case45_2,Is,False,non_flat,case45_2:case45,134,0.436036
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case45_3,case45,case45_3,Is,False,non_flat,case45_3:case45,131,0.802468
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case46,case46,case46,IIa,True,hard_flat_IIa,case46:case46,170,0.737768
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case47_1,case47,case47_1,Is,False,non_flat,case47_1:case47,150,0.777544
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case47_2,case47,case47_2,Is,False,non_flat,case47_2:case47,150,0.884366
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case47_3,case47,case47_3,Is,False,non_flat,case47_3:case47,150,0.881233
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case47_4,case47,case47_4,Is,False,non_flat,case47_4:case47,133,0.910218
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case47_5,case47,case47_5,Is,False,non_flat,case47_5:case47,122,0.909512
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case48,case48,case48,Is,False,non_flat,case48:case48,176,0.702006
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case49,case49,case49,IIa,True,hard_flat_IIa,case49:case49,181,0.229963
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case50_1,case50,case50_1,Ip,False,non_flat,case50_1:case50,203,0.705145
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case50_2,case50,case50_2,Ip,False,non_flat,case50_2:case50,150,0.697504
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case50_3,case50,case50_3,Ip,False,non_flat,case50_3:case50,150,0.738546
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case50_4,case50,case50_4,Ip,False,non_flat,case50_4:case50,237,0.702838
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case51_1,case51,case51_1,IIa,True,hard_flat_IIa,case51_1:case51,175,0.622138
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case51_10,case51,case51_10,IIa,True,hard_flat_IIa,case51_10:case51,218,0.842047
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case51_2,case51,case51_2,IIa,True,hard_flat_IIa,case51_2:case51,250,0.786217
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case51_3,case51,case51_3,IIa,True,hard_flat_IIa,case51_3:case51,210,0.73956
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case51_4,case51,case51_4,IIa,True,hard_flat_IIa,case51_4:case51,150,0.92577
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case51_5,case51,case51_5,IIa,True,hard_flat_IIa,case51_5:case51,150,0.885611
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case51_6,case51,case51_6,IIa,True,hard_flat_IIa,case51_6:case51,150,0.93225
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case51_7,case51,case51_7,IIa,True,hard_flat_IIa,case51_7:case51,134,0.730073
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case51_8,case51,case51_8,IIa,True,hard_flat_IIa,case51_8:case51,150,0.7319
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case51_9,case51,case51_9,IIa,True,hard_flat_IIa,case51_9:case51,150,0.654854
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case52,case52,case52,IIa,True,hard_flat_IIa,case52:case52,207,0.892479
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case53,case53,case53,Is,False,non_flat,case53:case53,245,0.923311
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case54_1,case54,case54_1,Is,False,non_flat,case54_1:case54,211,0.469233
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case54_2,case54,case54_2,Is,False,non_flat,case54_2:case54,134,0.71273
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case55_1,case55,case55_1,Is,False,non_flat,case55_1:case55,237,0.808131
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case55_2,case55,case55_2,Is,False,non_flat,case55_2:case55,336,0.903716
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case55_3,case55,case55_3,Is,False,non_flat,case55_3:case55,127,0.856702
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case56_1,case56,case56_1,Is,False,non_flat,case56_1:case56,150,0.777071
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case56_2,case56,case56_2,Is,False,non_flat,case56_2:case56,98,0.949095
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case57,case57,case57,Is,False,non_flat,case57:case57,326,0.766818
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case58,case58,case58,IIa,True,hard_flat_IIa,case58:case58,267,0.481407
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case59_1,case59,case59_1,Isp,False,non_flat,case59_1:case59,281,0.917319
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case59_2,case59,case59_2,Isp,False,non_flat,case59_2:case59,150,0.96044
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case59_3,case59,case59_3,Isp,False,non_flat,case59_3:case59,215,0.922695
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case5_1,case5,case5_1,IIa,True,hard_flat_IIa,case5_1:case5,187,0.398585
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case5_2,case5,case5_2,IIa,True,hard_flat_IIa,case5_2:case5,150,0.171701
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case5_3,case5,case5_3,IIa,True,hard_flat_IIa,case5_3:case5,150,0.580467
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case5_4,case5,case5_4,IIa,True,hard_flat_IIa,case5_4:case5,150,0.769589
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case5_5,case5,case5_5,IIa,True,hard_flat_IIa,case5_5:case5,118,0.838124
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case5_6,case5,case5_6,IIa,True,hard_flat_IIa,case5_6:case5,175,0.647156
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case60,case60,case60,IIa,True,hard_flat_IIa,case60:case60,146,0.237127
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case61_1,case61,case61_1,Isp,False,non_flat,case61_1:case61,259,0.715835
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case61_2,case61,case61_2,Isp,False,non_flat,case61_2:case61,199,0.783915
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case61_3,case61,case61_3,Isp,False,non_flat,case61_3:case61,221,0.767911
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case62_1,case62,case62_1,Is,False,non_flat,case62_1:case62,190,0.89297
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case62_2,case62,case62_2,Is,False,non_flat,case62_2:case62,161,0.924243
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case63_1,case63,case63_1,Is,False,non_flat,case63_1:case63,326,0.89039
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case63_2,case63,case63_2,Is,False,non_flat,case63_2:case63,133,0.9508
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case63_3,case63,case63_3,Is,False,non_flat,case63_3:case63,173,0.908556
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case64,case64,case64,IIa,True,hard_flat_IIa,case64:case64,81,0.651399
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case65,case65,case65,IIa,True,hard_flat_IIa,case65:case65,222,0.393266
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case66_1,case66,case66_1,Is,False,non_flat,case66_1:case66,165,0.878674
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case66_2,case66,case66_2,Is,False,non_flat,case66_2:case66,323,0.925475
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case66_3,case66,case66_3,Is,False,non_flat,case66_3:case66,150,0.929366
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case66_4,case66,case66_4,Is,False,non_flat,case66_4:case66,236,0.932261
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case66_5,case66,case66_5,Is,False,non_flat,case66_5:case66,150,0.926866
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case66_6,case66,case66_6,Is,False,non_flat,case66_6:case66,134,0.91268
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case66_7,case66,case66_7,Is,False,non_flat,case66_7:case66,177,0.860621
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case66_8,case66,case66_8,Is,False,non_flat,case66_8:case66,150,0.910289
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case66_9,case66,case66_9,Is,False,non_flat,case66_9:case66,200,0.924065
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case67,case67,case67,IIa,True,hard_flat_IIa,case67:case67,191,0.557346
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case68_1,case68,case68_1,Is,False,non_flat,case68_1:case68,164,0.873819
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case68_2,case68,case68_2,Is,False,non_flat,case68_2:case68,180,0.851391
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case68_3,case68,case68_3,Is,False,non_flat,case68_3:case68,163,0.890949
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case68_4,case68,case68_4,Is,False,non_flat,case68_4:case68,228,0.942082
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case68_5,case68,case68_5,Is,False,non_flat,case68_5:case68,150,0.960817
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case68_6,case68,case68_6,Is,False,non_flat,case68_6:case68,204,0.887216
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case68_7,case68,case68_7,Is,False,non_flat,case68_7:case68,230,0.937894
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case69,case69,case69,IIa,True,hard_flat_IIa,case69:case69,130,0.760989
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case6_1,case6,case6_1,IIa,True,hard_flat_IIa,case6_1:case6,131,0.259238
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case6_2,case6,case6_2,IIa,True,hard_flat_IIa,case6_2:case6,150,0.489649
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case6_3,case6,case6_3,IIa,True,hard_flat_IIa,case6_3:case6,210,0.510735
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case70,case70,case70,Ip,False,non_flat,case70:case70,264,0.944428
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case71_1,case71,case71_1,Is,False,non_flat,case71_1:case71,128,0.689316
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case71_2,case71,case71_2,Is,False,non_flat,case71_2:case71,150,0.747455
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case71_3,case71,case71_3,Is,False,non_flat,case71_3:case71,150,0.826406
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case71_4,case71,case71_4,Is,False,non_flat,case71_4:case71,144,0.478991
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case71_5,case71,case71_5,Is,False,non_flat,case71_5:case71,226,0.933248
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case71_6,case71,case71_6,Is,False,non_flat,case71_6:case71,223,0.930139
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case72_1,case72,case72_1,Is,False,non_flat,case72_1:case72,221,0.921681
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case72_2,case72,case72_2,Is,False,non_flat,case72_2:case72,234,0.821155
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case72_3,case72,case72_3,Is,False,non_flat,case72_3:case72,104,0.960141
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case72_4,case72,case72_4,Is,False,non_flat,case72_4:case72,215,0.653563
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case73_1,case73,case73_1,Is,False,non_flat,case73_1:case73,161,0.18808
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case73_2,case73,case73_2,Is,False,non_flat,case73_2:case73,111,0.369484
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case73_3,case73,case73_3,Is,False,non_flat,case73_3:case73,164,0.384694
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case73_4,case73,case73_4,Is,False,non_flat,case73_4:case73,128,0.697751
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case73_5,case73,case73_5,Is,False,non_flat,case73_5:case73,150,0.522804
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case73_6,case73,case73_6,Is,False,non_flat,case73_6:case73,169,0.685055
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case73_7,case73,case73_7,Is,False,non_flat,case73_7:case73,150,0.452629
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case73_8,case73,case73_8,Is,False,non_flat,case73_8:case73,150,0.728073
srcC1_polyp_pvt_paired_affine_softmix_seed0_fm20260714,C1,polyp_pvt,paired_affine_softmix,0,case73_9,case73,case73_9,Is,False,non_flat,case73_9:case73,102,0.763363
